lat,lon,k12,fire_station
51.52036722,-0.16873859,10.0,11.0
51.55431507,-0.09813384,2.0,4.0
51.51346837,-0.18775137,10.0,11.0
51.49567209,-0.1423563,9.0,7.0
51.52582684,-0.17284429,10.0,11.0
51.5288093,-0.13379851,7.0,2.0
51.5515465,-0.20787414,1.0,3.0
51.55251777,-0.09820878,2.0,4.0
51.57367422,-0.12763188,6.0,1.0
51.5584659,-0.13258434,6.0,6.0
51.5494168,-0.18632244,1.0,3.0
51.49014282,-0.13393811,9.0,7.0
51.48884506,-0.16568114,5.0,5.0
51.52654546,-0.16128237,10.0,11.0
51.53671354,-0.12193937,7.0,4.0
51.54622631,-0.15471965,3.0,6.0
51.51468123,-0.15023025,4.0,0.0
51.52362038,-0.09076403,11.0,9.0
51.52429742,-0.19020437,10.0,11.0
51.56924986,-0.13214257,6.0,1.0
51.50636501,-0.13615716,0.0,0.0
51.54779616,-0.14023297,7.0,6.0
51.50984511,-0.12880946,0.0,0.0
51.5216427,-0.13553312,0.0,2.0
51.54514573,-0.14322554,7.0,6.0
51.54516439,-0.08841966,11.0,4.0
51.51598591,-0.17612095,10.0,11.0
51.51544332,-0.1415516,4.0,0.0
51.49066498,-0.1670486,5.0,5.0
51.54343943,-0.14906372,3.0,6.0
51.4899457,-0.17860134,5.0,5.0
51.54429262,-0.14614469,3.0,6.0
51.5161359,-0.12855152,0.0,0.0
51.54353022,-0.15482875,3.0,6.0
51.49466198,-0.19281962,5.0,8.0
51.51470393,-0.15167061,4.0,0.0
51.52263283,-0.14125875,4.0,2.0
51.56867067,-0.15236798,3.0,6.0
51.534498,-0.09607633,11.0,4.0
51.49385186,-0.19861409,5.0,8.0
51.50661037,-0.20963873,8.0,10.0
51.54485635,-0.18217722,1.0,3.0
51.5072179,-0.13324027,0.0,0.0
51.50890045,-0.125966,0.0,0.0
51.52330238,-0.12681604,0.0,2.0
51.50569427,-0.15059443,4.0,0.0
51.5594333,-0.13687279,6.0,6.0
51.48744676,-0.13404821,9.0,7.0
51.49012399,-0.19011817,5.0,5.0
51.52571442,-0.16564072,10.0,11.0
51.51454462,-0.1415882,4.0,0.0
51.56581537,-0.1423835,6.0,6.0
51.54696166,-0.08834429,11.0,4.0
51.55747534,-0.1268544,6.0,1.0
51.53159689,-0.13945168,7.0,2.0
51.52038971,-0.17017913,10.0,11.0
51.56024028,-0.13106896,6.0,6.0
51.53485874,-0.17536625,10.0,3.0
51.55641502,-0.11679986,2.0,1.0
51.54060664,-0.14052619,7.0,6.0
51.51267871,-0.13734055,0.0,0.0
51.51196242,-0.14889927,4.0,0.0
51.52735549,-0.09925782,11.0,9.0
51.51343984,-0.12866208,0.0,0.0
51.54207078,-0.17651977,1.0,3.0
51.55528113,-0.15868078,3.0,6.0
51.54278972,-0.16495379,3.0,3.0
51.55130321,-0.19201711,1.0,3.0
51.52112161,-0.21771811,8.0,10.0
51.56369682,-0.12227036,6.0,1.0
51.56924986,-0.13214257,6.0,1.0
51.57266025,-0.12045811,6.0,1.0
51.51090419,-0.13885412,4.0,0.0
51.49104492,-0.1915222,5.0,8.0
51.53539665,-0.09603881,11.0,4.0
51.49962952,-0.16524801,5.0,5.0
51.48843692,-0.13976956,9.0,5.0
51.56006713,-0.17724264,1.0,3.0
51.49106441,-0.13534101,9.0,7.0
51.51149237,-0.17630051,10.0,11.0
51.52298466,-0.22196988,8.0,10.0
51.54673714,-0.13018019,7.0,6.0
51.55026289,-0.12570839,6.0,1.0
51.52703484,-0.13531276,7.0,2.0
51.52671254,-0.11514282,0.0,2.0
51.51620899,-0.19052516,10.0,11.0
51.51596351,-0.17468054,10.0,11.0
51.52719152,-0.08917288,11.0,9.0
51.52371411,-0.0965264,11.0,9.0
51.51811656,-0.14000134,4.0,0.0
51.52036722,-0.16873859,10.0,11.0
51.49746948,-0.14228318,9.0,7.0
51.54085873,-0.10013705,11.0,4.0
51.52035228,-0.11108118,11.0,0.0
51.51596351,-0.17468054,10.0,11.0
51.54383367,-0.11731953,2.0,1.0
51.51256966,-0.18778706,10.0,11.0
51.55825863,-0.11960901,2.0,1.0
51.50730943,-0.13900068,4.0,0.0
51.51537478,-0.13723051,0.0,0.0
51.52962292,-0.18566787,10.0,11.0
51.54445158,-0.15623367,3.0,6.0
51.49129241,-0.14973704,9.0,5.0
51.54684381,-0.08113778,11.0,4.0
51.54438355,-0.15190982,3.0,6.0
51.48742384,-0.13260873,9.0,7.0
51.52088107,-0.14421306,4.0,2.0
51.50811658,-0.13320351,0.0,0.0
51.5352145,-0.14074604,7.0,2.0
51.50995977,-0.13601039,0.0,0.0
51.50912966,-0.14036757,4.0,0.0
51.52072111,-0.13412933,0.0,2.0
51.55544681,-0.11251218,2.0,1.0
51.54459322,-0.10863482,2.0,4.0
51.49551203,-0.13227814,9.0,7.0
51.54573271,-0.18070004,1.0,3.0
51.54959449,-0.19785427,1.0,3.0
51.54583845,-0.13021704,7.0,6.0
51.57107011,-0.13351102,6.0,1.0
51.56171418,-0.11081007,2.0,1.0
51.51557992,-0.15019382,4.0,0.0
51.5107054,-0.18353765,10.0,11.0
51.53598067,-0.18974073,1.0,3.0
51.53598067,-0.18974073,1.0,3.0
51.52127439,-0.22780239,8.0,10.0
51.53179663,-0.21009199,8.0,10.0
51.51474284,-0.21220221,8.0,10.0
51.54537533,-0.10139107,2.0,4.0
51.5179174,-0.18469196,10.0,11.0
51.54710233,-0.1532419,3.0,6.0
51.51982242,-0.13416608,0.0,0.0
51.52027714,-0.16297643,10.0,11.0
51.49374108,-0.19141546,5.0,8.0
51.49654797,-0.14087996,9.0,7.0
51.51000551,-0.13889076,4.0,0.0
51.54343943,-0.14906372,3.0,6.0
51.55097672,-0.11413968,2.0,1.0
51.5230715,-0.11241016,11.0,0.0
51.49481897,-0.14527228,9.0,5.0
51.52993316,-0.20583992,8.0,10.0
51.52005066,-0.14857115,4.0,2.0
51.54779616,-0.14023297,7.0,6.0
51.50095301,-0.19257063,5.0,8.0
51.54283477,-0.16783628,3.0,3.0
51.54973028,-0.14880832,3.0,6.0
51.54705562,-0.09410954,11.0,4.0
51.54950202,-0.1343939,6.0,6.0
51.54164204,-0.14913668,3.0,6.0
51.53222013,-0.12212438,7.0,2.0
51.51829871,-0.151525,4.0,0.0
51.54685175,-0.13738692,7.0,6.0
51.51770259,-0.11407359,0.0,0.0
51.54383367,-0.11731953,2.0,1.0
51.54458713,-0.16488145,3.0,6.0
51.48635085,-0.17874465,5.0,5.0
51.53049934,-0.18419124,10.0,11.0
51.51067479,-0.12445201,0.0,0.0
51.5253942,-0.08924817,11.0,9.0
51.53041,-0.17842775,10.0,11.0
51.52122092,-0.16582138,10.0,11.0
51.52615903,-0.13679019,7.0,2.0
51.51961551,-0.12120168,0.0,0.0
51.51306496,-0.1618255,4.0,11.0
51.54382335,-0.1735653,3.0,3.0
51.51085845,-0.13597368,0.0,0.0
51.53016801,-0.10634946,11.0,4.0
51.51166545,-0.13017601,0.0,0.0
51.49834536,-0.14080679,9.0,7.0
51.51456744,-0.14302854,4.0,0.0
51.55242321,-0.20639726,1.0,3.0
51.48742384,-0.13260873,9.0,7.0
51.5072179,-0.13324027,0.0,0.0
51.55383457,-0.12411901,6.0,1.0
51.52862541,-0.12227236,7.0,2.0
51.53993544,-0.1549742,3.0,2.0
51.55899496,-0.10948,2.0,1.0
51.52436166,-0.1368636,7.0,2.0
51.56010217,-0.12241838,6.0,1.0
51.56404084,-0.14389864,6.0,6.0
51.52541768,-0.09068881,11.0,9.0
51.56581537,-0.1423835,6.0,6.0
51.54625062,-0.09991234,2.0,4.0
51.5258044,-0.17140357,10.0,11.0
51.52402943,-0.17291628,10.0,11.0
51.52735549,-0.09925782,11.0,9.0
51.55367269,-0.11402814,2.0,1.0
51.55367269,-0.11402814,2.0,1.0
51.52753434,-0.16700921,10.0,11.0
51.49216839,-0.148261,9.0,5.0
51.52046802,-0.11828366,0.0,0.0
51.52318716,-0.11961307,0.0,2.0
51.51777198,-0.11839484,0.0,0.0
51.51072769,-0.18497791,10.0,11.0
51.5225444,-0.19315692,8.0,11.0
51.52288285,-0.1571054,4.0,11.0
51.47920588,-0.18190938,5.0,5.0
51.53334854,-0.13649652,7.0,2.0
51.54770465,-0.13446746,7.0,6.0
51.52328736,-0.18303675,10.0,11.0
51.56450295,-0.11646588,2.0,1.0
51.52753434,-0.16700921,10.0,11.0
51.49364579,-0.12803261,9.0,7.0
51.52638231,-0.20886283,8.0,10.0
51.48698003,-0.16143483,5.0,5.0
51.55738309,-0.12108772,6.0,1.0
51.5474746,-0.12005378,2.0,1.0
51.56752129,-0.13654219,6.0,6.0
51.52822972,-0.15400599,4.0,2.0
51.53243025,-0.1927653,1.0,11.0
51.54076514,-0.09437252,11.0,4.0
51.52770366,-0.12086861,0.0,2.0
51.55633769,-0.16873619,3.0,3.0
51.51355451,-0.13586357,0.0,0.0
51.54493977,-0.1302539,7.0,6.0
51.52072478,-0.19178754,8.0,11.0
51.51171541,-0.19070331,10.0,8.0
51.49016572,-0.13537768,9.0,7.0
51.49859535,-0.15664501,9.0,5.0
51.53182543,-0.09762973,11.0,4.0
51.52663565,-0.16704532,10.0,11.0
51.5648253,-0.13665241,6.0,6.0
51.52274674,-0.14846174,4.0,2.0
51.50106425,-0.14213692,9.0,0.0
51.5416193,-0.14769549,3.0,6.0
51.52537072,-0.08780753,11.0,9.0
51.54586649,-0.18934817,1.0,3.0
51.5276018,-0.17133152,10.0,11.0
51.51331218,-0.17766902,10.0,11.0
51.53809269,-0.15216476,3.0,2.0
51.54835017,-0.11857534,2.0,1.0
51.55643817,-0.11824149,2.0,1.0
51.51463576,-0.14734956,4.0,0.0
51.51161949,-0.12729553,0.0,0.0
51.49544317,-0.12795895,9.0,7.0
51.49450626,-0.18274139,5.0,8.0
51.55062575,-0.2064679,1.0,3.0
51.51074379,-0.12877262,0.0,0.0
51.55130321,-0.19201711,1.0,3.0
51.52687412,-0.12522775,7.0,2.0
51.54383367,-0.11731953,2.0,1.0
51.51353162,-0.13442326,0.0,0.0
51.50825351,-0.19948689,8.0,8.0
51.52177975,-0.1441765,4.0,2.0
51.49456745,-0.12943548,9.0,7.0
51.48008227,-0.18043437,5.0,5.0
51.55038228,-0.19061122,1.0,3.0
51.54595533,-0.19511364,1.0,3.0
51.5234653,-0.19456199,8.0,11.0
51.51362311,-0.14018448,4.0,0.0
51.52505372,-0.12386094,0.0,2.0
51.52613615,-0.1353495,7.0,2.0
51.55732624,-0.17446696,3.0,3.0
51.55643817,-0.11824149,2.0,1.0
51.54781919,-0.19936674,1.0,3.0
51.51500655,-0.114185,0.0,0.0
51.51507594,-0.11850599,0.0,0.0
51.53966224,-0.13768059,7.0,6.0
51.51459023,-0.14446888,4.0,0.0
51.51021045,-0.15185258,4.0,0.0
51.49230445,-0.15689887,9.0,5.0
51.55026289,-0.12570839,6.0,1.0
51.53371611,-0.1033184,11.0,4.0
51.49542018,-0.12651922,9.0,7.0
51.55567799,-0.12692827,6.0,1.0
51.55546149,-0.17021395,3.0,3.0
51.52214214,-0.16722585,10.0,11.0
51.51698859,-0.12563386,0.0,0.0
51.52380417,-0.15850974,4.0,11.0
51.53809263,-0.09592624,11.0,4.0
51.54311943,-0.12888639,7.0,6.0
51.55157309,-0.15161837,3.0,6.0
51.55159578,-0.15305987,3.0,6.0
51.55521321,-0.15435588,3.0,6.0
51.55945823,-0.19602194,1.0,3.0
51.53858772,-0.18386915,1.0,3.0
51.54469962,-0.17208799,3.0,3.0
51.50887742,-0.12452586,0.0,0.0
51.52179959,-0.0893987,11.0,9.0
51.53996008,-0.1001745,11.0,4.0
51.49746948,-0.14228318,9.0,7.0
51.5659065,-0.14815134,6.0,6.0
51.51774887,-0.11695442,0.0,0.0
51.49198598,-0.13674396,9.0,7.0
51.53526013,-0.14362802,7.0,2.0
51.54693812,-0.08690299,11.0,4.0
51.49030273,-0.14401511,9.0,5.0
51.51151476,-0.17774078,10.0,11.0
51.51461301,-0.14590922,4.0,0.0
51.54274461,-0.1620713,3.0,2.0
51.51504238,-0.1732761,10.0,11.0
51.53539665,-0.09603881,11.0,4.0
51.54222075,-0.12892325,7.0,6.0
51.56530881,-0.11066121,2.0,1.0
51.52265124,-0.08647996,11.0,9.0
51.49742383,-0.13940359,9.0,7.0
51.56738362,-0.12789022,6.0,1.0
51.49810112,-0.18259834,5.0,8.0
51.5146108,-0.20355986,8.0,10.0
51.56475655,-0.13232665,6.0,6.0
51.51531027,-0.19056079,10.0,11.0
51.56454925,-0.11934961,6.0,1.0
51.51350871,-0.13298296,0.0,0.0
51.51802505,-0.13423956,0.0,0.0
51.52537453,-0.14403027,4.0,2.0
51.54539868,-0.10283237,2.0,4.0
51.49836758,-0.19987671,5.0,8.0
51.50995977,-0.13601039,0.0,0.0
51.51434482,-0.18627531,10.0,11.0
51.51272441,-0.1402211,4.0,0.0
51.51020528,-0.20949771,8.0,10.0
51.48652516,-0.13264545,9.0,7.0
51.48652516,-0.13264545,9.0,7.0
51.51708051,-0.13139549,0.0,0.0
51.52364384,-0.09220462,11.0,9.0
51.55101295,-0.17327727,3.0,3.0
51.53301647,-0.17255626,10.0,11.0
51.54004852,-0.16217997,3.0,3.0
51.52424704,-0.12966041,0.0,2.0
51.53308373,-0.17687912,10.0,11.0
51.53934029,-0.11750504,2.0,4.0
51.52519163,-0.13250489,7.0,2.0
51.54383367,-0.11731953,2.0,1.0
51.5501591,-0.17619625,1.0,3.0
51.49825392,-0.13504749,9.0,7.0
51.52267845,-0.14413995,4.0,2.0
51.49456745,-0.12943548,9.0,7.0
51.5150648,-0.17471648,10.0,11.0
51.54767153,-0.07677606,11.0,4.0
51.50890045,-0.125966,0.0,0.0
51.52004723,-0.20622868,8.0,10.0
51.50890045,-0.125966,0.0,0.0
51.49481897,-0.14527228,9.0,5.0
51.51213433,-0.2180691,8.0,10.0
51.50975307,-0.12304876,0.0,0.0
51.55984706,-0.10655933,2.0,1.0
51.51940099,-0.16445312,10.0,11.0
51.52364384,-0.09220462,11.0,9.0
51.52719152,-0.08917288,11.0,9.0
51.51389587,-0.15746831,4.0,0.0
51.54362073,-0.16059381,3.0,6.0
51.51647862,-0.15015741,4.0,0.0
51.49419221,-0.16258521,5.0,5.0
51.56825927,-0.12641131,6.0,1.0
51.51597461,-0.11846894,0.0,0.0
51.55447276,-0.16448352,3.0,6.0
51.48181259,-0.17604487,5.0,5.0
51.55447276,-0.16448352,3.0,6.0
51.49818515,-0.13072805,9.0,7.0
51.54896994,-0.10124139,2.0,4.0
51.51618183,-0.13143229,0.0,0.0
51.51254116,-0.12869893,0.0,0.0
51.49216839,-0.148261,9.0,5.0
51.54570033,-0.1215692,2.0,1.0
51.5179792,-0.13135868,0.0,0.0
51.53820595,-0.15937022,3.0,2.0
51.52615903,-0.13679019,7.0,2.0
51.50567155,-0.14915436,4.0,0.0
51.51582871,-0.1660381,10.0,11.0
51.51303306,-0.21803401,8.0,10.0
51.53291053,-0.10911932,11.0,2.0
51.51788727,-0.12559695,0.0,0.0
51.52491518,-0.11521708,0.0,2.0
51.52078976,-0.13845091,4.0,2.0
51.50714906,-0.12891998,0.0,0.0
51.54889972,-0.15316909,3.0,6.0
51.52633981,-0.09209188,11.0,9.0
51.48698003,-0.16143483,5.0,5.0
51.52098997,-0.20907452,8.0,10.0
51.54099233,-0.16502613,3.0,3.0
51.49385189,-0.14098972,9.0,7.0
51.48924414,-0.13397481,9.0,7.0
51.49151865,-0.16413327,5.0,5.0
51.5216427,-0.13553312,0.0,2.0
51.51146997,-0.17486023,10.0,11.0
51.54678744,-0.19075386,1.0,3.0
51.51535189,-0.13579015,0.0,0.0
51.51504238,-0.1732761,10.0,11.0
51.54458713,-0.16488145,3.0,6.0
51.54878419,-0.20365564,1.0,3.0
51.49198598,-0.13674396,9.0,7.0
51.55394957,-0.13132684,6.0,6.0
51.54919312,-0.1719078,3.0,3.0
51.51261413,-0.19066768,10.0,8.0
51.56570106,-0.13517372,6.0,6.0
51.55828175,-0.12105069,6.0,1.0
51.52562417,-0.15987789,4.0,11.0
51.549775,-0.09543832,2.0,4.0
51.53299402,-0.17111533,10.0,11.0
51.49836817,-0.14224662,9.0,7.0
51.53132145,-0.12216138,7.0,2.0
51.53179663,-0.21009199,8.0,10.0
51.49092676,-0.12670348,9.0,7.0
51.51463576,-0.14734956,4.0,0.0
51.51611292,-0.12711115,0.0,0.0
51.54186848,-0.16354874,3.0,3.0
51.54655282,-0.11864951,2.0,1.0
51.55242321,-0.20639726,1.0,3.0
51.49219111,-0.14970065,9.0,5.0
51.55157309,-0.15161837,3.0,6.0
51.51161949,-0.12729553,0.0,0.0
51.52447465,-0.20172989,8.0,10.0
51.550878,-0.16462822,3.0,6.0
51.56270564,-0.11654011,2.0,1.0
51.54207078,-0.17651977,1.0,3.0
51.51258708,-0.13157947,0.0,0.0
51.52979952,-0.13952498,7.0,2.0
51.49234967,-0.15977818,9.0,5.0
51.48859632,-0.14984622,9.0,5.0
51.52820741,-0.09633891,11.0,9.0
51.49371466,-0.13235163,9.0,7.0
51.51703458,-0.12851466,0.0,0.0
51.52126593,-0.16870251,10.0,11.0
51.55461769,-0.1168741,2.0,1.0
51.51077223,-0.18785841,10.0,8.0
51.56293627,-0.13095843,6.0,6.0
51.54202594,-0.17363731,3.0,3.0
51.52768057,-0.11942788,0.0,2.0
51.52806953,-0.20158817,8.0,10.0
51.53459146,-0.10184008,11.0,4.0
51.4918992,-0.18860728,5.0,8.0
51.50097519,-0.19401059,5.0,8.0
51.50638967,-0.19523739,8.0,8.0
51.52828953,-0.21599636,8.0,10.0
51.51670488,-0.16456156,10.0,11.0
51.51689639,-0.11987228,0.0,0.0
51.5574605,-0.18311733,1.0,3.0
51.52252221,-0.1917163,8.0,11.0
51.51650132,-0.15159781,4.0,0.0
51.53139055,-0.12648393,7.0,2.0
51.49553495,-0.13371786,9.0,7.0
51.49385189,-0.14098972,9.0,7.0
51.51528805,-0.18912039,10.0,11.0
51.51088134,-0.13741391,0.0,0.0
51.55275084,-0.11262381,2.0,1.0
51.55053269,-0.08675229,11.0,4.0
51.48650223,-0.131206,9.0,7.0
51.53896785,-0.09444764,11.0,4.0
51.49654797,-0.14087996,9.0,7.0
51.51544332,-0.1415516,4.0,0.0
51.5261819,-0.13823089,7.0,2.0
51.50223539,-0.1593798,4.0,8.0
51.56280797,-0.18001865,1.0,3.0
51.49306708,-0.14822458,9.0,5.0
51.51164248,-0.12873577,0.0,0.0
51.51788727,-0.12559695,0.0,0.0
51.50797874,-0.12456278,0.0,0.0
51.53510012,-0.13354113,7.0,2.0
51.51631918,-0.1400746,4.0,0.0
51.5484425,-0.1243409,2.0,1.0
51.56821318,-0.12352729,6.0,1.0
51.48922122,-0.13253528,9.0,7.0
51.5276691,-0.17565386,10.0,11.0
51.51627346,-0.13719383,0.0,0.0
51.5150648,-0.17471648,10.0,11.0
51.54790731,-0.0911893,11.0,4.0
51.53701189,-0.14067277,7.0,2.0
51.52804779,-0.14247981,7.0,2.0
51.52899207,-0.14532481,7.0,2.0
51.52982235,-0.14096581,7.0,2.0
51.49016572,-0.13537768,9.0,7.0
51.52394699,-0.11093238,11.0,4.0
51.53429297,-0.13934172,7.0,2.0
51.51739507,-0.20921562,8.0,10.0
51.48767491,-0.1484431,9.0,5.0
51.54270271,-0.10294456,2.0,4.0
51.51339386,-0.1257815,0.0,0.0
51.5052827,-0.12467355,0.0,0.0
51.51894664,-0.13564329,0.0,0.0
51.52962292,-0.18566787,10.0,11.0
51.54791015,-0.14743991,3.0,6.0
51.56404084,-0.14389864,6.0,6.0
51.52308582,-0.170071,10.0,11.0
51.55298194,-0.12703907,6.0,6.0
51.55816599,-0.11384227,2.0,1.0
51.5044989,-0.13191049,0.0,0.0
51.53908476,-0.10165304,11.0,4.0
51.54143674,-0.136166,7.0,6.0
51.49742383,-0.13940359,9.0,7.0
51.54458713,-0.16488145,3.0,6.0
51.55340995,-0.21212839,1.0,3.0
51.49836817,-0.14224662,9.0,7.0
51.51618183,-0.13143229,0.0,0.0
51.51873989,-0.12267912,0.0,0.0
51.49740099,-0.13796379,9.0,7.0
51.52773624,-0.1799762,10.0,11.0
51.53963936,-0.13623947,7.0,6.0
51.53035351,-0.11787592,7.0,2.0
51.55248924,-0.21072201,1.0,3.0
51.51065175,-0.1230118,0.0,0.0
51.48808113,-0.17435439,5.0,5.0
51.51167095,-0.18782274,10.0,11.0
51.51759228,-0.22218,8.0,10.0
51.51719502,-0.13859756,4.0,0.0
51.52155679,-0.18743011,10.0,11.0
51.5179792,-0.13135868,0.0,0.0
51.54383367,-0.11731953,2.0,1.0
51.53175263,-0.20721013,8.0,10.0
51.51576106,-0.16171692,4.0,11.0
51.54475547,-0.11872367,2.0,1.0
51.51161949,-0.12729553,0.0,0.0
51.51730696,-0.20345372,8.0,10.0
51.49938068,-0.14940936,9.0,5.0
51.50994019,-0.19221479,8.0,8.0
51.50079725,-0.18249103,5.0,8.0
51.54383367,-0.11731953,2.0,1.0
51.52249999,-0.19027567,10.0,11.0
51.51537478,-0.13723051,0.0,0.0
51.53122907,-0.116398,11.0,2.0
51.52352636,-0.08500169,11.0,9.0
51.5545628,-0.17025,3.0,3.0
51.52852295,-0.1727363,10.0,11.0
51.51463286,-0.20500024,8.0,10.0
51.54152282,-0.08568805,11.0,4.0
51.54383367,-0.11731953,2.0,1.0
51.53474646,-0.16816124,3.0,11.0
51.53963936,-0.13623947,7.0,6.0
51.5572209,-0.11099611,2.0,1.0
51.50713285,-0.18512083,5.0,8.0
51.49450626,-0.18274139,5.0,5.0
51.5106978,-0.1258922,0.0,0.0
51.51816153,-0.20053734,8.0,10.0
51.5269431,-0.12954988,7.0,2.0
51.52392702,-0.22481625,8.0,10.0
51.5272619,-0.093495,11.0,9.0
51.49174312,-0.17852968,5.0,5.0
51.49843651,-0.14656611,9.0,5.0
51.49124695,-0.14685783,9.0,5.0
51.51575112,-0.21936916,8.0,10.0
51.5218253,-0.14705764,4.0,2.0
51.54525834,-0.0941847,11.0,4.0
51.54406907,-0.18941956,1.0,3.0
51.51148121,-0.11865417,0.0,0.0
51.52216463,-0.16866644,10.0,11.0
51.52110808,-0.15861856,4.0,11.0
51.50548919,-0.1376339,9.0,0.0
51.52480394,-0.22334054,8.0,10.0
51.49958443,-0.16236824,5.0,5.0
51.51966161,-0.12408264,0.0,0.0
51.51931068,-0.15869108,4.0,11.0
51.52417806,-0.12533852,0.0,2.0
51.51861476,-0.17169171,10.0,11.0
51.54922571,-0.11709684,2.0,1.0
51.57171533,-0.11761098,6.0,1.0
51.51395366,-0.21943929,8.0,10.0
51.52734695,-0.21314991,8.0,10.0
51.51164248,-0.12873577,0.0,0.0
51.51175714,-0.13593698,0.0,0.0
51.53378595,-0.10764113,11.0,4.0
51.52286021,-0.15566478,4.0,2.0
51.54456994,-0.10719356,2.0,4.0
51.5179174,-0.18469196,10.0,11.0
51.56761271,-0.14231024,6.0,6.0
51.51517665,-0.18191842,10.0,11.0
51.52986798,-0.14384744,7.0,2.0
51.52238069,-0.12541236,0.0,2.0
51.51522125,-0.18479919,10.0,11.0
51.49965203,-0.1666879,5.0,5.0
51.54397212,-0.125967,7.0,6.0
51.54710233,-0.1532419,3.0,6.0
51.51483051,-0.21796381,8.0,10.0
51.56196865,-0.12666981,6.0,1.0
51.5348469,-0.11769051,7.0,4.0
51.49457311,-0.18706062,5.0,8.0
51.53830256,-0.10889575,11.0,4.0
51.49762869,-0.15236182,9.0,5.0
51.49897751,-0.18112269,5.0,8.0
51.56358112,-0.11506116,2.0,1.0
51.54023897,-0.11746794,2.0,4.0
51.51838936,-0.15728688,4.0,11.0
51.54458713,-0.16488145,3.0,6.0
51.52447583,-0.14406683,4.0,2.0
51.50908396,-0.13748724,0.0,0.0
51.53788773,-0.13919506,7.0,2.0
51.52390522,-0.22337554,8.0,10.0
51.56900917,-0.1739991,3.0,3.0
51.54633941,-0.16192639,3.0,6.0
51.54599878,-0.14030629,7.0,6.0
51.4903255,-0.14545469,9.0,5.0
51.49349579,-0.17557861,5.0,5.0
51.55141374,-0.14152782,6.0,6.0
51.55208326,-0.12707599,6.0,6.0
51.49129241,-0.14973704,9.0,5.0
51.51781815,-0.12127568,0.0,0.0
51.52756489,-0.11222425,11.0,4.0
51.52703484,-0.13531276,7.0,2.0
51.50302087,-0.15214363,4.0,0.0
51.51164248,-0.12873577,0.0,0.0
51.53127529,-0.11927969,7.0,2.0
51.50169597,-0.18245525,5.0,8.0
51.51730696,-0.20345372,8.0,10.0
51.51640825,-0.2034891,8.0,10.0
51.54401812,-0.1288495,7.0,6.0
51.54401812,-0.1288495,7.0,6.0
51.54920256,-0.11565543,2.0,1.0
51.51717428,-0.19481091,8.0,11.0
51.52998131,-0.09482311,11.0,4.0
51.51065175,-0.1230118,0.0,0.0
51.53912723,-0.16077506,3.0,2.0
51.56104697,-0.12526493,6.0,1.0
51.51472662,-0.15311096,4.0,0.0
51.51730696,-0.20345372,8.0,10.0
51.52813712,-0.0920167,11.0,9.0
51.5397491,-0.08720459,11.0,4.0
51.5054466,-0.19239273,5.0,8.0
51.52120453,-0.10816295,11.0,9.0
51.5484425,-0.1243409,2.0,1.0
51.53761222,-0.12190237,7.0,4.0
51.52565139,-0.10509531,11.0,4.0
51.53301647,-0.17255626,10.0,11.0
51.54774243,-0.08109998,11.0,4.0
51.51445321,-0.13582686,0.0,0.0
51.52053725,-0.12260519,0.0,0.0
51.49151865,-0.16413327,5.0,5.0
51.51818361,-0.20197783,8.0,10.0
51.5083449,-0.1476049,4.0,0.0
51.52392378,-0.10949176,11.0,4.0
51.53042276,-0.12219838,7.0,2.0
51.52220958,-0.17154765,10.0,11.0
51.51189415,-0.14457848,4.0,0.0
51.51638761,-0.1443958,4.0,0.0
51.49958443,-0.16236824,5.0,5.0
51.5303997,-0.12075755,7.0,2.0
51.55055956,-0.20214334,1.0,3.0
51.55575229,-0.18895566,1.0,3.0
51.51062869,-0.1215716,0.0,0.0
51.54778963,-0.08398263,11.0,4.0
51.54682019,-0.0796965,11.0,4.0
51.51161949,-0.12729553,0.0,0.0
51.50654751,-0.14767784,4.0,0.0
51.51818361,-0.20197783,8.0,10.0
51.50890045,-0.125966,0.0,0.0
51.51159649,-0.1258553,0.0,0.0
51.5353498,-0.09315688,11.0,4.0
51.51706323,-0.18760861,10.0,11.0
51.54811797,-0.10416153,2.0,4.0
51.52127414,-0.11248451,0.0,0.0
51.51622768,-0.13431305,0.0,0.0
51.52122092,-0.16582138,10.0,11.0
51.4865069,-0.18882108,5.0,5.0
51.5368126,-0.18538182,1.0,3.0
51.51244912,-0.12293788,0.0,0.0
51.53993544,-0.1549742,3.0,2.0
51.54454202,-0.16199885,3.0,6.0
51.48834545,-0.13401151,9.0,7.0
51.51366793,-0.20071452,8.0,10.0
51.52572113,-0.10941729,11.0,4.0
51.54099233,-0.16502613,3.0,3.0
51.48459811,-0.18169509,5.0,5.0
51.55733684,-0.11820439,2.0,1.0
51.49654797,-0.14087996,9.0,7.0
51.51561961,-0.21072658,8.0,10.0
51.52364212,-0.20608733,8.0,10.0
51.56447979,-0.11502401,2.0,1.0
51.51838936,-0.15728688,4.0,11.0
51.52051419,-0.12116467,0.0,0.0
51.51596351,-0.17468054,10.0,11.0
51.50133668,-0.15941602,4.0,8.0
51.53097348,-0.10054886,11.0,4.0
51.55359661,-0.16596129,3.0,6.0
51.54977571,-0.15169123,3.0,6.0
51.56487104,-0.13953625,6.0,6.0
51.4929532,-0.14102628,9.0,7.0
51.56920392,-0.12925847,6.0,1.0
51.54009362,-0.16506228,3.0,3.0
51.51789509,-0.18325148,10.0,11.0
51.50825379,-0.14184433,4.0,0.0
51.52688219,-0.18289357,10.0,11.0
